date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2018-06-23,shot,gun,25.0,M,B,Meridian,IL,False,attack,Car,False,-118.472,34.228,True
2015-12-09,shot,gun,23.0,M,B,Pryor,OH,False,attack,Not fleeing,False,-77.389,39.408,True
2016-03-20,shot,gun,31.0,M,B,Fort Wayne,NY,False,attack,Not fleeing,False,-92.213,34.76,True
2021-10-22,shot,gun,19.0,M,B,Doral,FL,False,attack,,False,-72.694,41.758,True
2019-06-01,shot,gun,32.0,M,W,Bartlesville,MI,False,attack,Not fleeing,True,-102.374,31.888,True
2019-11-11,shot,gun,52.0,M,W,Lakewood,SC,False,attack,Not fleeing,False,-80.832,36.212,True
2018-10-14,shot,gun,26.0,M,B,Woodville,FL,False,attack,Car,False,-97.891,30.244,True
2019-11-03,shot,knife,29.0,M,W,Phoenix,FL,True,attack,Not fleeing,True,-82.341,29.612,True
2015-11-14,shot,knife,52.0,M,B,Jurupa Valley,FL,False,other,Not fleeing,False,-111.74,33.379,True
2017-09-24,shot,ax,19.0,F,H,San Francisco,CA,True,attack,,False,-83.266,30.871,True
2015-03-13,shot,gun,52.0,M,B,Napa,PA,False,other,Foot,True,-104.99,39.737,True
2017-11-05,shot,gun,25.0,M,B,Meridian,KS,False,attack,Not fleeing,False,-76.954,38.971,True
2020-11-13,shot,gun,23.0,M,B,Stillwater County,TX,False,attack,Car,False,-90.219,30.005,True
2018-10-18,shot,hammer,29.0,M,H,Vineland,FL,False,other,Not fleeing,False,-111.875,42.09,True
2020-02-17,shot,screwdriver,27.0,F,W,Greeneville,TX,True,other,Not fleeing,False,-90.096,34.962,True
2020-06-21,shot,knife,18.0,M,B,Milpitas,OH,True,other,Not fleeing,False,-81.459,28.496,True
2017-07-15,shot,toy weapon,51.0,M,N,Minneapolis,MN,False,attack,Not fleeing,False,-122.191,40.108,True
2019-07-18,shot,unarmed,31.0,M,W,Pueblo,WI,False,other,Not fleeing,True,-87.292,30.558,True
2016-01-27,shot,gun,22.0,M,B,Cobb County,AL,False,attack,Foot,False,-120.485,35.037,True
2015-07-07,shot and Tasered,piece of wood,51.0,M,B,Atlantic City,CO,False,attack,Not fleeing,False,-97.063,36.134,True
2020-10-13,shot,pair of scissors,47.0,M,W,Houma,MD,False,other,Foot,False,-75.55,38.618,True
2017-07-06,shot,gun,30.0,M,W,Mamou,MO,False,attack,Not fleeing,False,-87.752,41.933,True
2017-02-25,shot,toy weapon,56.0,M,H,Lumpkin,TX,True,attack,Not fleeing,True,-80.352,27.438,True
2015-11-19,shot,unarmed,45.0,M,W,Fort Pierce,TN,False,attack,Not fleeing,False,-88.088,42.349,True
2021-03-14,shot,knife,52.0,M,W,Los Angeles,WV,False,other,Not fleeing,False,-74.428,41.428,True
2019-03-30,shot,gun,43.0,M,B,Durham,GA,False,attack,Other,False,-98.863,47.937,True
2015-03-17,shot,knife,26.0,M,H,San Francisco,FL,True,attack,Not fleeing,False,-85.034,33.319,True
2020-08-09,shot,gun,31.0,M,H,El Paso,CA,False,attack,Car,False,-73.906,40.668,True
2021-08-14,shot,gun,47.0,M,B,Galesburg,GA,False,other,Not fleeing,False,-84.305,36.001,True
2016-01-18,shot,gun,30.0,M,H,Tucson,FL,False,attack,Not fleeing,False,-122.229,37.478,True
2016-03-08,shot,gun,42.0,M,W,Tampa,NY,True,attack,Not fleeing,False,-95.336,29.675,True
2015-08-25,shot,undetermined,23.0,M,W,Santa Fe,TX,False,undetermined,Not fleeing,False,-99.753,32.453,True
2015-08-30,shot,gun,34.0,M,B,Tucson,TX,False,attack,Not fleeing,False,-87.718,41.871,True
2018-03-22,shot,gun,57.0,M,W,Aurora,NY,False,attack,,False,-97.493,35.338,True
2016-06-01,shot and Tasered,knife,53.0,M,B,Berea,SC,True,attack,Not fleeing,True,-94.343,36.869,True
2019-12-12,shot,knife,28.0,M,B,Renton,CA,False,attack,Foot,False,-88.715,34.935,True
2015-11-09,shot,gun,24.0,M,B,North Laredo,NY,False,attack,Not fleeing,False,-121.013,37.32,True
2016-03-13,shot,knife,44.0,M,W,Vancouver,FL,False,attack,Not fleeing,True,-85.336,42.231,True
2018-06-15,shot,knife,32.0,M,B,Nokomis,OH,True,attack,Not fleeing,False,-81.404,35.843,True
2017-10-18,shot,gun,37.0,M,B,Tucson,MD,True,other,Not fleeing,False,-86.436,36.37,True
2021-07-11,shot,unarmed,55.0,M,H,Shiprock,TX,False,attack,Not fleeing,False,-95.869,36.015,True
2018-08-09,shot,gun,42.0,M,W,Durham,DC,False,attack,Not fleeing,False,-92.097,34.855,True
2016-04-19,shot,knife,36.0,M,W,Brooksville,TN,False,other,Foot,False,-97.53,35.466,True
2017-12-26,shot,gun,40.0,M,W,Desert Hot Springs,NY,False,attack,Car,False,-78.906,36.022,True
2015-11-17,shot,gun,41.0,M,B,Weatherford,IL,False,attack,Foot,False,-97.538,25.935,True
2019-01-14,shot,gun,51.0,M,W,Linda,KS,False,attack,Not fleeing,False,-111.767,33.517,True
2020-08-02,shot,gun,30.0,M,H,West Jordan,CA,False,attack,Not fleeing,True,-123.609,45.059,True
2020-10-18,shot,toy weapon,36.0,M,W,Fresno,FL,True,other,Not fleeing,True,-122.732,45.125,True
2018-04-05,shot,knife,46.0,M,B,Fremont,NV,False,attack,Not fleeing,False,-80.778,41.586,True
2016-05-02,shot,gun,44.0,M,B,Greenville,FL,True,attack,Not fleeing,False,-93.238,38.705,True
2020-06-18,shot,gun,50.0,M,H,Billings,CA,False,attack,Not fleeing,False,-84.571,40.55,True
2019-12-02,shot,gun,36.0,M,W,Daytona Beach,TX,False,attack,Car,False,-119.008,35.372,True
2015-06-14,shot,gun,72.0,M,W,Cocoa,TX,False,attack,Car,False,-83.101,37.335,True
2015-09-23,shot,toy weapon,18.0,M,W,McKinney,OK,False,attack,Not fleeing,True,-78.455,38.024,True
2018-06-03,shot,gun,27.0,M,H,Chickasha,CA,False,attack,Car,False,-123.395,42.696,True
2020-07-18,shot,gun,45.0,M,W,Chicago Heights,GA,False,attack,Foot,False,-77.566,40.611,True
2018-05-22,shot,gun,27.0,M,H,Mathis,AZ,True,attack,Not fleeing,False,-104.995,39.748,True
2016-02-20,shot,gun,22.0,M,H,Iuka,NV,False,attack,,False,-85.718,38.005,True
2015-03-27,shot,knife,29.0,M,W,Boston,AK,False,attack,Not fleeing,False,-110.825,32.251,True
2017-01-06,shot,gun,34.0,M,B,Sharon,VA,False,other,Not fleeing,False,-79.137,34.183,True
2015-04-04,shot,gun,41.0,M,B,North Charleston,TN,False,attack,Not fleeing,True,-97.34,35.404,True
2020-02-09,shot,garden tool,42.0,M,H,Saginaw,CA,False,other,,False,-102.139,32.009,True
2017-02-24,shot,gun,67.0,M,W,Reading,KY,True,attack,Not fleeing,False,-95.805,36.038,True
2022-05-19,shot,knife,35.0,M,H,Seabrook,CA,True,other,Not fleeing,False,-85.272,42.305,True
2020-05-27,shot,gun,45.0,M,W,Geneseo,CA,False,attack,Not fleeing,False,-122.884,43.738,True
2017-03-13,shot,gun,20.0,M,B,Napa,CA,False,attack,,False,-95.369,28.955,True
2016-11-21,shot,gun,23.0,M,B,Lompoc,OH,True,attack,Not fleeing,False,-105.488,44.277,True
2015-10-15,shot,pair of scissors,46.0,M,H,Columbus,FL,True,other,Not fleeing,False,-104.911,39.804,True
2021-10-06,shot,gun,35.0,M,B,Bolivar,NV,False,attack,Not fleeing,False,-122.258,38.113,True
2017-05-23,shot,gun,44.0,M,W,Pahrump,FL,False,other,Car,False,-86.117,39.797,True
2017-03-07,shot,unarmed,24.0,M,W,Ladera Heights,CO,False,undetermined,,False,-111.836,33.311,True
2019-10-17,shot,gun,56.0,M,W,Oakridge,WI,False,attack,Car,True,-92.445,31.268,True
2015-08-17,shot,gun,47.0,M,A,San Jose,GA,True,attack,Not fleeing,False,-86.1,32.677,True
2016-12-13,shot,gun,34.0,M,W,Hampton,IN,True,other,Not fleeing,False,-83.432,42.173,True
2018-11-12,shot,gun,26.0,M,W,Catoosa,CA,False,attack,Not fleeing,False,-117.976,33.979,True
2017-04-03,shot,gun,28.0,M,W,Pendleton,WA,False,attack,Not fleeing,False,-84.513,39.122,True
2016-04-09,shot,gun,19.0,M,B,Philadelphia,CA,True,attack,Not fleeing,False,-81.543,28.624,True
2015-01-19,shot,gun,91.0,M,W,Weymouth,FL,False,other,Car,False,-158.077,21.339,True
2018-08-27,shot,ax,60.0,M,H,Phoenix,TX,False,attack,,False,-117.034,33.145,True
2018-01-06,shot,unknown weapon,38.0,F,W,Los Lunas,MI,False,other,,False,-95.538,29.651,True
2015-04-22,shot,gun,21.0,M,B,Bisbee,MD,False,attack,Not fleeing,False,-77.405,37.287,True
2018-09-25,shot,gun,31.0,M,W,Orlando,MI,False,attack,Car,False,-71.005,42.389,True
2016-03-27,shot,gun,30.0,M,W,Roswell,NY,False,attack,Not fleeing,False,-82.459,28.014,True
2016-05-15,shot,gun,26.0,M,W,Shawnee National Forest,CO,False,attack,Not fleeing,False,-90.141,38.62,True
2017-02-10,shot and Tasered,knife,25.0,M,W,Bethany,FL,True,other,Not fleeing,False,-81.208,35.29,True
2021-02-01,shot,gun,37.0,M,B,Tucson,FL,False,attack,Foot,False,-97.093,32.68,True
2017-08-04,shot,gun,38.0,M,W,San Diego,OR,True,attack,Not fleeing,False,-79.941,39.634,True
2018-04-05,shot,unarmed,25.0,F,W,Barstow,AR,False,other,Not fleeing,False,-98.739,37.651,True
2017-02-02,shot,gun,27.0,M,H,Geneva,NM,False,attack,Other,False,-104.605,38.288,True
2020-05-14,shot,vehicle,48.0,M,B,Houston,OK,False,attack,Car,False,-115.272,36.133,True
2020-02-19,shot,knife,34.0,M,W,Red Bluff,FL,True,other,Not fleeing,False,-93.789,32.482,True
2017-08-05,shot,gun,37.0,M,W,Santa Rosa,OR,True,attack,Not fleeing,False,-101.902,33.509,True
2016-05-05,shot,gun,48.0,M,B,Milwaukee,OH,False,attack,Not fleeing,True,-122.316,38.311,True
2015-12-12,shot,gun,70.0,M,B,Lynwood,TN,False,attack,Not fleeing,False,-80.338,25.741,True
2019-02-22,shot,gun,33.0,F,B,Boston,WA,False,other,Foot,True,-82.727,38.518,True
2020-05-18,shot,gun,61.0,M,A,Suring,WA,False,attack,Car,False,-71.051,41.863,True
2022-11-22,shot,gun,28.0,F,W,Washington County,AZ,False,attack,Car,False,-118.156,33.875,True
2015-07-12,shot,gun,6.0,M,W,Austin,CA,False,attack,Not fleeing,False,-76.301,40.034,True
2017-01-05,shot,knife,31.0,M,H,Dinuba,AZ,False,attack,Foot,False,-82.436,34.9,True
2015-08-12,shot,gun,32.0,M,B,Hemet,FL,True,attack,Not fleeing,False,-95.353,29.689,True
2015-10-02,shot,gun,32.0,M,W,Aloha,CA,True,attack,Not fleeing,False,-89.128,35.851,True
2015-10-02,shot,gun,46.0,M,B,Amarillo,KY,False,attack,Not fleeing,True,-119.812,36.75,True
2019-03-20,shot,knife,42.0,F,B,State College,NC,False,attack,Foot,False,-90.341,38.538,True
2017-11-09,shot,vehicle,37.0,M,B,Salisbury,FL,False,other,Car,False,-118.344,34.059,True
2018-03-05,shot,gun,37.0,M,W,Sandpoint,CO,True,undetermined,Not fleeing,False,-84.426,43.886,True
2021-06-14,shot,gun,38.0,M,B,Bakersfield,MD,False,attack,Not fleeing,False,-83.55,41.664,True
2018-12-20,shot,gun,19.0,F,W,Toledo,OK,False,attack,Car,False,-80.204,25.948,True
2018-03-07,shot,gun,33.0,M,B,Long Beach,LA,True,other,Foot,False,-118.333,33.989,True
2016-01-03,shot,gun,46.0,M,W,Charlotte,NC,False,attack,Not fleeing,False,-121.143,37.776,True
2017-08-01,shot,gun,55.0,M,H,Yuba City,CA,False,attack,Not fleeing,False,-94.57,39.016,True
2017-11-08,shot,gun,28.0,M,W,Clinton,TX,False,attack,Foot,True,-87.073,39.534,True
2020-04-02,shot,gun,25.0,M,W,Mesa,IL,True,attack,Not fleeing,False,-88.408,33.502,True
2017-08-21,shot,knife,40.0,M,H,Colorado City,AZ,False,attack,Not fleeing,False,-85.001,41.639,True
2017-01-24,shot,machete,67.0,M,B,Kuna,VA,False,attack,Not fleeing,False,-97.151,37.321,True
2019-10-13,shot,gun and vehicle,38.0,M,H,Corpus Christi,CA,False,attack,Foot,False,-120.439,34.97,True
2015-07-31,shot,toy weapon,23.0,M,W,Albuquerque,MI,True,attack,Not fleeing,False,-79.019,34.898,True
2017-05-15,shot,knife,27.0,M,W,Phoenix,FL,False,attack,Not fleeing,False,-84.075,37.118,True
2018-07-25,shot,gun,31.0,M,B,LaFollette,IL,False,attack,Car,False,-73.396,41.583,True
2019-08-02,shot,gun,18.0,M,W,Minneapolis,OH,False,attack,Not fleeing,False,-85.708,38.304,True
2016-10-10,shot,gun,30.0,M,B,Irvine,CA,False,attack,Not fleeing,False,-108.513,45.79,True
2015-02-02,shot,gun,26.0,M,W,Hummelstown,NV,False,attack,Not fleeing,False,-86.127,39.6,True
2015-07-08,shot,unarmed,29.0,M,W,Beaverton,AR,True,attack,Not fleeing,False,-95.465,29.849,True
2016-06-22,shot,gun,25.0,M,W,Atlanta,NY,True,attack,Not fleeing,False,-149.439,61.581,True
2016-03-19,shot,gun,41.0,M,W,Norfolk,IN,False,attack,Not fleeing,False,-76.771,39.312,True
2016-05-22,shot,gun,53.0,M,W,Jacksonville,TX,False,attack,Not fleeing,False,-76.963,38.931,True
2018-02-17,shot,vehicle,23.0,M,W,Inwood,NC,False,attack,Car,False,-82.443,27.976,True
2022-10-12,shot,gun,22.0,M,B,Decatur,TX,False,other,Not fleeing,False,-95.333,29.657,True
2018-10-02,shot,gun,23.0,M,B,Mableton,LA,False,attack,Not fleeing,False,-83.01,39.998,True
2020-11-15,shot,gun,45.0,M,B,Meredith,NC,False,attack,Foot,False,-115.021,36.189,True
2017-12-06,shot,knife,58.0,M,B,Lauderdale Lakes,IN,False,attack,Not fleeing,True,-111.82,40.696,True
2016-11-12,shot,gun,28.0,M,W,Anchorage,KS,False,attack,Car,False,-97.583,35.426,True
2017-05-20,shot,gun,32.0,F,B,Belgrade,OH,False,undetermined,Not fleeing,False,-81.912,34.904,True
2018-02-26,shot,gun,18.0,M,H,Los Angeles,AZ,False,attack,Car,False,-84.214,39.804,True
2017-08-02,shot,gun,32.0,M,B,Richmond,OR,False,attack,Not fleeing,False,-80.397,27.417,True
2018-10-29,shot,gun,63.0,M,B,Jackson,MO,False,attack,Car,True,-97.289,32.889,True
2017-06-08,shot,gun,41.0,M,H,Long Beach,FL,False,attack,Foot,True,-84.722,33.747,True
2017-07-04,shot,sharp object,43.0,M,W,Albuquerque,MT,False,attack,Not fleeing,False,-122.353,47.756,True
2019-12-14,shot,gun,33.0,M,N,Redford Township,ND,False,attack,Car,False,-121.418,38.549,True
2022-02-15,shot,gun,37.0,M,W,Philadelphia,LA,False,attack,Foot,False,-81.68,30.379,True
2018-12-05,shot,vehicle,36.0,M,W,Martinez,TX,False,attack,Car,True,-149.803,61.202,True
2017-02-02,shot,gun,24.0,F,W,Orange Park,MS,False,attack,Foot,True,-111.788,33.408,True
2015-08-14,shot,unknown weapon,25.0,M,W,Staten Island,NV,False,undetermined,Not fleeing,False,-95.883,35.926,True
2021-02-19,shot,undetermined,49.0,F,W,Catasauqua,TX,False,undetermined,,False,-121.994,37.541,True
2016-12-12,shot,gun,16.0,M,W,Fort Valley,WI,True,attack,Not fleeing,False,-121.788,38.009,True
2017-09-05,shot,toy weapon,38.0,M,W,Kendale Lakes,CO,False,attack,Not fleeing,False,-90.65,46.597,True
2015-11-10,shot,undetermined,38.0,M,H,Chico,TX,False,other,Car,False,-75.545,39.872,True
2018-12-01,shot,Taser,22.0,M,W,Tamarac,WI,False,attack,Foot,False,-111.8,33.39,True
2017-11-23,shot,unarmed,23.0,M,B,Lebanon,GA,False,attack,Not fleeing,False,-95.391,29.718,True
2018-03-05,shot,gun,41.0,M,H,Farmington,CA,False,attack,Not fleeing,False,-86.117,39.797,True
2019-05-06,shot,unarmed,41.0,M,W,Mesa,NC,False,other,Not fleeing,True,-96.045,36.147,True
2015-07-12,shot,knife,32.0,M,W,River Forest,AZ,False,other,Not fleeing,False,-76.125,36.79,True
2015-02-13,shot,shovel,18.0,M,B,McLemoresville,WA,True,attack,Not fleeing,True,-91.835,43.786,True
2016-10-08,shot,unarmed,47.0,M,W,Modesto,TX,False,attack,Not fleeing,False,-94.385,38.989,True
2015-12-06,shot,gun,21.0,M,A,Seattle,HI,True,attack,Not fleeing,False,-85.791,39.522,True
2015-04-15,shot,gun,33.0,M,W,Columbia,CA,False,attack,,False,-73.892,40.847,True
2019-12-25,shot,gun,33.0,M,W,Ocala,TX,False,attack,Not fleeing,False,-81.118,36.637,True
2022-11-10,shot,gun,61.0,M,W,Albuquerque,SC,True,attack,Car,False,-81.317,28.575,True
2020-12-10,shot,knife,58.0,M,W,Odessa,KY,True,other,,False,-112.325,33.639,True
2020-09-25,shot,gun and car,41.0,M,W,Tempe,GA,False,attack,Car,False,-81.436,39.215,True
2015-01-28,shot,knife,41.0,M,W,Stockton,CO,False,other,Not fleeing,False,-78.935,36.331,True
2019-05-09,shot,gun,34.0,M,W,Phoenix,TX,False,attack,Not fleeing,False,-117.731,34.023,True
2021-08-11,shot,gun,50.0,M,B,Juniata,AL,False,attack,Not fleeing,False,-149.803,61.202,True
2018-01-28,shot,gun,34.0,F,W,Baltimore,MN,False,attack,Foot,False,-109.917,31.401,True
2016-03-15,shot,gun and vehicle,29.0,M,H,Russellville,CA,False,attack,Other,False,-111.931,33.44,True
2020-11-10,shot,gun,30.0,M,B,Lanham,FL,False,attack,Not fleeing,False,-97.891,30.244,True
2015-12-01,shot,gun,33.0,M,W,Bangor,OR,False,other,Foot,False,-75.027,39.38,True
2015-09-28,shot,gun,19.0,M,W,San Ysidro,IL,False,attack,Foot,False,-80.208,25.951,True
2015-08-05,shot,hammer,20.0,M,W,Tacoma,VA,False,other,Not fleeing,True,-90.882,46.585,True
2017-02-07,shot,vehicle,20.0,M,W,Howland Township,WI,False,other,Car,False,-105.669,33.313,True
2018-06-19,shot,gun,40.0,M,W,Pittsburgh,FL,True,attack,Car,False,-87.936,43.007,True
2019-12-29,shot,gun,55.0,M,W,Juneau,GA,False,attack,Not fleeing,False,-97.132,33.199,True
2018-06-14,shot,vehicle,58.0,M,H,Hall County,CA,False,attack,Car,True,-76.965,38.501,True
2016-11-25,shot,gun,20.0,M,W,Tucson,AZ,False,attack,Not fleeing,False,-119.317,47.144,True
2021-09-18,shot,gun,25.0,M,H,Mahoning Township,LA,False,attack,Foot,False,-81.193,35.561,True
2020-07-09,shot,gun,34.0,M,B,San Diego,CA,True,attack,Not fleeing,False,-105.752,41.322,True
2019-02-02,shot,knife,60.0,M,W,Stockton,OH,False,other,Not fleeing,False,-85.323,51.254,True
2020-05-03,shot,undetermined,45.0,M,W,Boerne,MN,False,attack,Not fleeing,False,-81.24,35.193,True
2016-09-27,shot,gun,55.0,M,W,El Cajon,PA,False,attack,Car,False,-93.278,37.154,True
2020-03-02,shot,vehicle,34.0,M,W,Keithville,NJ,False,other,Car,False,-122.468,45.483,True
2015-03-10,shot,vehicle,25.0,M,B,Ontario,ID,True,other,Car,False,-85.112,35.063,True
2017-09-25,shot,knife,50.0,M,W,Las Vegas,AR,False,attack,Not fleeing,False,-111.872,40.678,True
2021-04-19,shot,knife,36.0,M,A,Aransas Pass,CA,True,other,Not fleeing,False,-118.156,33.875,True
2017-07-17,shot,gun,62.0,M,W,San Antonio,NJ,False,attack,Not fleeing,False,-75.438,38.917,True
2016-05-26,shot,gun,31.0,M,W,St. Paul,AZ,False,attack,Not fleeing,False,-78.468,38.666,True
2021-04-12,shot,gun,40.0,M,W,Knoxville,FL,False,attack,Not fleeing,False,-114.053,35.189,True
2015-08-22,shot,unarmed,39.0,M,B,Cohasset,IN,False,attack,Not fleeing,False,-76.802,42.102,True
2018-02-26,shot,gun,17.0,M,W,Wamego,UT,False,other,Foot,False,-119.3,34.4,True
2017-08-03,shot,knife,67.0,M,W,Gary,FL,True,other,Car,False,-70.08,44.155,True
2016-12-31,shot,knife,23.0,M,W,Mankato,PA,False,other,Not fleeing,False,-83.963,33.282,True
2017-10-23,shot,gun,42.0,M,W,Shelbyville,TN,True,attack,Not fleeing,False,-81.95,28.039,True
2017-12-10,shot,toy weapon,61.0,M,B,Oklahoma City,AL,False,undetermined,Foot,False,-117.922,33.847,True
2017-07-03,shot,gun,49.0,M,W,Spokane,WA,False,attack,Other,True,-104.64,38.234,True
2017-07-07,shot,gun,27.0,M,W,Marietta,FL,False,attack,Foot,False,-90.017,29.956,True
2016-02-04,shot,gun and knife,20.0,M,W,Mesa,MO,False,attack,Not fleeing,False,-87.971,43.105,True
2016-03-27,shot,knife,28.0,M,B,Roswell,CA,True,other,Not fleeing,True,-119.768,36.773,True
2020-01-27,shot,gun,32.0,M,H,Temple Hills,CA,False,attack,Foot,False,-97.839,32.638,True
2018-12-09,shot,gun,24.0,M,H,Savannah,NM,False,other,Car,False,-76.585,39.754,True
2019-05-18,shot,gun,67.0,M,B,Garden Grove,CA,False,attack,Foot,False,-110.972,32.248,True
2022-11-07,shot,undetermined,61.0,M,W,Johnson City,ME,False,attack,,False,-118.297,33.903,True
2019-12-15,shot,piece of wood,22.0,M,B,Milwaukee,TX,True,attack,Not fleeing,False,-93.025,44.954,True
2017-10-25,shot,gun,53.0,M,H,St. Petersburg,CA,False,attack,Not fleeing,False,-73.961,40.68,True
2022-10-31,shot,gun,22.0,M,B,Fawn Township,NY,False,attack,Not fleeing,False,-96.926,32.896,True
2015-08-05,shot,toy weapon,48.0,F,B,Greenfield,NE,True,attack,Not fleeing,True,-115.124,36.199,True
2018-04-21,shot,unarmed,24.0,F,H,Memphis,CA,False,undetermined,Not fleeing,False,-116.42,43.492,True
2016-03-31,shot,gun,28.0,M,W,Las Vegas,LA,True,attack,Not fleeing,False,-74.006,40.713,True
2016-09-16,shot,gun,29.0,M,B,Owensboro,IL,True,attack,Not fleeing,False,-87.876,42.439,True
2018-07-05,shot,knife,47.0,M,W,Eustis,NE,True,attack,Not fleeing,True,-97.176,32.661,True
2021-06-16,shot,knife,48.0,M,W,Bessemer City,TN,False,attack,Not fleeing,True,-117.283,33.682,True
2016-06-18,shot,gun,24.0,M,W,Tupelo,TN,False,attack,Foot,False,-82.146,37.492,True
2016-12-21,shot,gun,38.0,M,W,Burns Flat,GA,False,attack,Not fleeing,False,-90.73,29.602,True
2020-06-25,shot,gun,23.0,M,W,Roanoke,UT,False,attack,Foot,False,-105.142,39.752,True
2015-01-28,shot,gun,37.0,M,H,Rosenberg,CA,False,attack,Foot,False,-118.175,34.072,True
2018-07-10,shot,gun,16.0,M,H,Garland,CA,False,attack,Foot,False,-96.007,36.13,True
2018-05-14,shot,hatchet,65.0,M,W,Quincy,FL,True,attack,Not fleeing,True,-76.297,40.036,True
2019-03-21,shot,vehicle,68.0,M,W,Modesto,KY,False,attack,Car,False,-81.543,28.624,True
2018-06-12,shot,samurai sword,41.0,M,W,Danville,GA,True,attack,Not fleeing,False,-122.852,45.505,True
2017-03-19,shot and Tasered,gun,22.0,M,B,Cape Canaveral,IL,False,attack,Foot,True,-74.221,40.736,True
2022-10-31,shot,gun,23.0,M,H,Fawn Township,CA,False,attack,Not fleeing,False,-95.442,29.725,True
2016-11-10,shot,gun,40.0,F,W,Lakeland,CA,False,attack,Not fleeing,False,-117.916,34.031,True
2020-09-21,shot,gun,18.0,M,B,St. Louis,WA,False,attack,Not fleeing,False,-121.263,39.362,True
2018-02-12,shot and Tasered,knife,43.0,M,W,Homestead,OH,False,attack,Not fleeing,False,-81.965,28.089,True
2016-05-15,shot,pellet gun,32.0,M,O,Shawnee National Forest,CA,False,attack,Not fleeing,False,-82.196,35.039,True
2018-06-14,shot,unknown weapon,31.0,M,W,Kansas City,IL,True,other,Not fleeing,False,-76.61,39.309,True
2019-01-23,shot,gun,32.0,M,W,Flagstaff,FL,True,attack,Not fleeing,True,-80.743,28.359,True
2016-07-25,shot,gun,25.0,M,W,Indianapolis,FL,False,attack,Not fleeing,False,-94.594,39.179,True
2017-05-31,shot,undetermined,48.0,F,H,Centennial,OK,False,attack,Not fleeing,False,-118.43,34.268,True
2018-10-08,shot,knife,57.0,M,H,Okarche,CO,True,attack,Not fleeing,False,-95.717,36.247,True
2018-06-12,shot,gun,35.0,M,W,Hardwick,CA,False,attack,Not fleeing,False,-118.307,33.939,True
